Reference number,Economic city,District Name,Last activity date in years,Quarter,Land use,Contract value, Property area 
22016004005465,the Knowledge Economic City,Northern,2017,1,Residential," 1,760,000 ", 340.00 
22016004005464,the Knowledge Economic City,Northern,2017,1,Residential," 2,805,000 ", 455.00 
22016004005463,the Knowledge Economic City,Northern,2017,2,Residential," 2,750,000 ", 455.00 
22016004005462,the Knowledge Economic City,Northern,2017,2,Residential," 2,750,000 ", 455.00 
22016004005461,the Knowledge Economic City,Northern,2016,4,Residential," 1,650,000 ", 340.00 
22016004005460,the Knowledge Economic City,Northern,2017,1,Residential," 2,915,000 ", 455.00 
22016004005459,the Knowledge Economic City,Northern,2017,1,Residential," 1,760,000 ", 340.00 
22016004005458,the Knowledge Economic City,Northern,2016,4,Residential," 2,255,000 ", 340.00 
22016004005457,the Knowledge Economic City,Northern,2017,1,Residential," 1,760,000 ", 340.00 
22016004005456,the Knowledge Economic City,Northern,2017,1,Residential," 1,760,000 ", 340.00 
22016004005455,the Knowledge Economic City,Northern,2018,2,Residential," 1,595,000 ", 340.00 
22016004005453,the Knowledge Economic City,Northern,2017,2,Residential," 1,595,000 ", 340.00 
